raw_smiles,dataset,key_salt,exact_nosalt,exact_salt
OC12CCC(=NOCc3ccccc3)CC1c1ccccc12,HIV,OC12CCC(=NOCc3ccccc3)CC1c1ccccc12,0,0
OC12c3ccccc3C3CCC4(OCCO4)C3C1c1ccccc12,HIV,OC12c3ccccc3C3CCC4(OCCO4)C3C1c1ccccc12,0,0
CC1(c2cccc3c2C2(O)C=CC4(CCC32)OCCO4)OCCO1,HIV,CC1(c2cccc3c2C2(O)C=CC4(CCC32)OCCO4)OCCO1,0,0
Cc1ccc(C)c2c1C1CCCCC3(OCCCO3)C21O,HIV,Cc1ccc(C)c2c1C1CCCCC3(OCCCO3)C21O,0,0
OC12c3ccccc3C1CCCCCCCCCC21OCCO1,HIV,OC12c3ccccc3C1CCCCCCCCCC21OCCO1,0,0
CC1(c2cccc(C3CCC4(C=CC3=O)OCCO4)c2)OCCO1,HIV,CC1(c2cccc(C3CCC4(C=CC3=O)OCCO4)c2)OCCO1,0,0
COc1cccc2c1C(=O)C1(O)CCCCC21,HIV,COc1cccc2c1C(=O)C1(O)CCCCC21,0,0
COC(OC)c1cccc2c1C(=O)CCC1(CC2)OCCCCO1,HIV,COC(OC)c1cccc2c1C(=O)CCC1(CC2)OCCCCO1,0,0
CC1(c2cccc(C3CC4(CCC3=O)OCCCCO4)c2)OCCO1,HIV,CC1(c2cccc(C3CC4(CCC3=O)OCCCCO4)c2)OCCO1,0,0
CC(=O)OC1c2ccccc2CCCCCCC12OCCO2,HIV,CC(=O)OC1c2ccccc2CCCCCCC12OCCO2,0,0
O=C1c2ccccc2CCCCCCCCCCC12OCCCO2,HIV,O=C1c2ccccc2CCCCCCCCCCC12OCCCO2,0,0
OC12c3ccccc3C1(N1CCOCC1)CCCCC21OCCCO1,HIV,OC12c3ccccc3C1(N1CCOCC1)CCCCC21OCCCO1,0,0
COc1cc(CCCC(O)COc2cccc3c2C2(O)CCCCCC32)cc(OC)c1.O=C(O)C(=O)O,HIV,COc1cc(CCCC(O)COc2cccc3c2C2(O)CCCCCC32)cc(OC)c1,0,0
COc1cccc2c1C1OC(=O)NC1CCCCC2,HIV,COc1cccc2c1C1OC(=O)NC1CCCCC2,0,0
OC12c3ccccc3C1CCCC2N1CCOCC1,HIV,OC12c3ccccc3C1CCCC2N1CCOCC1,0,0
OC12c3ccccc3C1CCCCC2N1CCOCC1,HIV,OC12c3ccccc3C1CCCCC2N1CCOCC1,0,0
OC12c3ccccc3C1CCCCC2N1CCCC1,HIV,OC12c3ccccc3C1CCCCC2N1CCCC1,0,0
OC12CCC3(O)c4ccccc4C3C1c1ccccc12,HIV,OC12CCC3(O)c4ccccc4C3C1c1ccccc12,0,0
OC12CCC3(OC4CCCCO4)c4ccccc4C3C1c1ccccc12,HIV,OC12CCC3(OC4CCCCO4)c4ccccc4C3C1c1ccccc12,0,0
CC(=O)OC12CCCC1C1(O)C(O)CCCC21,HIV,CC(=O)OC12CCCC1C1(O)C(O)CCCC21,0,0
O=C1CCCCCCC2=C1C(Sc1ccccc1)CC2,HIV,O=C1CCCCCCC2=C1C(Sc1ccccc1)CC2,0,0
O=C1CCCCCC=C2CCC(Sc3ccccc3)C12,HIV,O=C1CCCCCC=C2CCC(Sc3ccccc3)C12,0,0
CC(=O)OC12CCCCCCC1C1(O)C(O)CCCC21,HIV,CC(=O)OC12CCCCCCC1C1(O)C(O)CCCC21,0,0
O=C1C2=C(CCCCC2)C2CCCCC12O,HIV,O=C1C2=C(CCCCC2)C2CCCCC12O,0,0
O=C(O)OC12CCCCCC1C(=O)C1CCCCC12,HIV,O=C(O)OC12CCCCCC1C(=O)C1CCCCC12,0,0
CC(=O)OC12CCCCCC1C1(O)C(O)CCCCC21,HIV,CC(=O)OC12CCCCCC1C1(O)C(O)CCCCC21,0,0
C=CC(=O)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,HIV,C=CC(=O)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,0,0
C=C(C)C1CC=C(C)CCCC2(CCC3=C(CC(C(=C)C)CC=C(C)CCC3)O2)C(=O)C1,HIV,C=C(C)C1CC=C(C)CCCC2(CCC3=C(CC(C(=C)C)CC=C(C)CCC3)O2)C(=O)C1,0,0
OCC1CC(F)C(n2cnc3c(NOCc4ccccc4)ncnc32)O1,HIV,OCC1CC(F)C(n2cnc3c(NOCc4ccccc4)ncnc32)O1,0,0
NC(CCCC(N)P(=O)(O)c1ccccc1)P(=O)(O)c1ccccc1,HIV,NC(CCCC(N)P(=O)(O)c1ccccc1)P(=O)(O)c1ccccc1,0,0
O=C(CC(CC(=O)Oc1c(Br)cc(Br)cc1C(=O)O)C(=O)Oc1c(Br)cc(Br)cc1C(=O)O)Oc1c(Br)cc(Br)cc1C(=O)O,HIV,O=C(CC(CC(=O)Oc1c(Br)cc(Br)cc1C(=O)O)C(=O)Oc1c(Br)cc(Br)cc1C(=O)O)Oc1c(Br)cc(Br)cc1C(=O)O,0,0
Nc1ccccc1C(=O)C(Br)C(Br)c1ccc2c(c1)OCO2,HIV,Nc1ccccc1C(=O)C(Br)C(Br)c1ccc2c(c1)OCO2,0,0
Cc1cc2oc(=O)[nH]c(=S)c2c(C)c1C,HIV,Cc1cc2oc(=O)[nH]c(=S)c2c(C)c1C,0,0
CC1(C)CC(=O)C2=C(C1)SC(=C1SC3=C(S1)C(=O)CC(C)(C)C3)S2,HIV,CC1(C)CC(=O)C2=C(C1)SC(=C1SC3=C(S1)C(=O)CC(C)(C)C3)S2,0,0
CC(=O)C1=NN(c2ccccc2)C2(S1)SC(c1ccccc1)(c1ccccc1)c1ccccc12,HIV,CC(=O)C1=NN(c2ccccc2)C2(S1)SC(c1ccccc1)(c1ccccc1)c1ccccc12,0,0
c1ccc(C2=NN(c3ccccc3)C3(S2)SC(c2ccccc2)(c2ccccc2)c2ccccc23)cc1,HIV,c1ccc(C2=NN(c3ccccc3)C3(S2)SC(c2ccccc2)(c2ccccc2)c2ccccc23)cc1,0,0
CN1C(=O)N(C)C(N2CCCC2)c2c1nc1ccccn1c2=O,HIV,CN1C(=O)N(C)C(N2CCCC2)c2c1nc1ccccn1c2=O,0,0
CCN1C(=O)N(C)C(O)c2c1nc1ccccn1c2=O,HIV,CCN1C(=O)N(C)C(O)c2c1nc1ccccn1c2=O,0,0
CCN(CC)C(=O)Cc1c(C(=O)N(CC)CC)c(=O)nc2sccn12,HIV,CCN(CC)C(=O)Cc1c(C(=O)N(CC)CC)c(=O)nc2sccn12,0,0
CCN(CC)C(=O)c1c(N2CCOCC2)cc(N(CC)CC)oc1=O,HIV,CCN(CC)C(=O)c1c(N2CCOCC2)cc(N(CC)CC)oc1=O,0,0
COc1nc(NC2OCC(O)C(O)C2O)c(NC2OCC(O)C(O)C2O)c(=O)n1C,HIV,COc1nc(NC2OCC(O)C(O)C2O)c(NC2OCC(O)C(O)C2O)c(=O)n1C,0,0
CC1(O)CCC2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,HIV,CC1(O)CCC2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,0,0
C=C1CCC2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,HIV,C=C1CCC2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,0,0
C=CC1(C)CCC(C(C)C(=O)C(C=C(C)C)OC(C)=O)C12C(=O)Oc1ccccc1C2=O,HIV,C=CC1(C)CCC(C(C)C(=O)C(C=C(C)C)OC(C)=O)C12C(=O)Oc1ccccc1C2=O,0,0
CC12CC(=O)OC(Cc3ccccc31)O2,HIV,CC12CC(=O)OC(Cc3ccccc31)O2,0,0
Cc1nc(O)nc2c1C(NCCCN(C)C)c1cc(Cl)ccc1N2,HIV,Cc1nc(O)nc2c1C(NCCCN(C)C)c1cc(Cl)ccc1N2,0,0
Cc1ccc(C=NNC2c3cc(Cl)ccc3Nc3nc(O)nc(C)c32)cc1,HIV,Cc1ccc(C=NNC2c3cc(Cl)ccc3Nc3nc(O)nc(C)c32)cc1,0,0
Cc1nc2nnnn2c2c1C(=O)Nc1ccccc1N2,HIV,Cc1nc2nnnn2c2c1C(=O)Nc1ccccc1N2,0,0
Cc1nc2nnc(C)n2c2c1C(=O)Nc1ccccc1N2,HIV,Cc1nc2nnc(C)n2c2c1C(=O)Nc1ccccc1N2,0,0
C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-n6c(C)nc7cc8ccccc8cc76)n5)ccc4C3CCC21C,HIV,C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-n6c(C)nc7cc8ccccc8cc76)n5)ccc4C3CCC21C,0,0
C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-c6c7cc8ccccc8cc7c7n6CCS7)n5)ccc4C3CCC21C,HIV,C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-c6c7cc8ccccc8cc7c7n6CCS7)n5)ccc4C3CCC21C,0,0
Cn1nc(-c2cccc(-c3nn(C)c(=NCCO)s3)n2)sc1=NCCO,HIV,Cn1nc(-c2cccc(-c3nn(C)c(=NCCO)s3)n2)sc1=NCCO,0,0
CN1N=C2NCCNC3=NN(C)C(=NCCN=C1S2)S3,HIV,CN1N=C2NCCNC3=NN(C)C(=NCCN=C1S2)S3,0,0
CCNC1=Nc2ccccc2-n2c(nn3nc4ccccc4c23)N1CC,HIV,CCNC1=Nc2ccccc2-n2c(nn3nc4ccccc4c23)N1CC,0,0
CCOC12SC(Nc3ccc(C)cc3)=NN1C(=S)N(C)N=C2C,HIV,CCOC12SC(Nc3ccc(C)cc3)=NN1C(=S)N(C)N=C2C,0,0
COc1ccc(N=C([N-]n2c(=O)c(C)nn(C)c2=S)N(c2ccc(OC)cc2)c2n[n+]3c(=O)c(C)nn(C)c3s2)cc1,HIV,COc1ccc(N=C([N-]n2c(=O)c(C)nn(C)c2=S)N(c2ccc(OC)cc2)c2n[n+]3c(=O)c(C)nn(C)c3s2)cc1,0,0
O=C(NC(CO)C(=O)NC1c2ccsc2C(=O)C1O)OCc1ccccc1,HIV,O=C(NC(CO)C(=O)NC1c2ccsc2C(=O)C1O)OCc1ccccc1,0,0
CC12N=NN(c3ccc([N+](=O)[O-])cc3)C1(O)c1ccccc1C2=O,HIV,CC12N=NN(c3ccc([N+](=O)[O-])cc3)C1(O)c1ccccc1C2=O,0,0
CC(=O)Oc1ccc(Nn2c3ccccc3c3ccccc32)c(C)c1,HIV,CC(=O)Oc1ccc(Nn2c3ccccc3c3ccccc32)c(C)c1,0,0
Cc1ccc(S(Cc2ccccc2)=NS(=O)(=O)c2ccc(C)cc2)cc1,HIV,Cc1ccc(S(Cc2ccccc2)=NS(=O)(=O)c2ccc(C)cc2)cc1,0,0
CC(=O)Nc1ccc(Sc2nnc(NC(C)=O)s2)cc1,HIV,CC(=O)Nc1ccc(Sc2nnc(NC(C)=O)s2)cc1,0,0
CC1SC(=O)SC1C,HIV,CC1SC(=O)SC1C,0,0
CC(=O)Nc1ccc(S(=O)(=O)c2nnc(NC(C)=O)s2)cc1,HIV,CC(=O)Nc1ccc(S(=O)(=O)c2nnc(NC(C)=O)s2)cc1,0,0
NC(=O)c1ccc(S(=O)(=NS(=O)(=O)c2ccccc2)c2ccc(C(N)=O)cc2)cc1,HIV,NC(=O)c1ccc(S(=O)(=NS(=O)(=O)c2ccccc2)c2ccc(C(N)=O)cc2)cc1,0,0
N=c1c2nc(Nc3ccccc3)sc2[nH]c(=S)n1-c1ccc([N+](=O)[O-])cc1,HIV,N=c1c2nc(Nc3ccccc3)sc2[nH]c(=S)n1-c1ccc([N+](=O)[O-])cc1,0,0
O=C1OCc2nc3c(c(-c4ccccc4C(F)(F)F)c21)C(=O)OC3,HIV,O=C1OCc2nc3c(c(-c4ccccc4C(F)(F)F)c21)C(=O)OC3,0,0
CC1CSC(=S)N1C(=O)N1C(=S)SCC1C,HIV,CC1CSC(=S)N1C(=O)N1C(=S)SCC1C,0,0
O=C(O)c1ccc(Nc2nc3nn(Cc4ccccc4)cc3c(=O)s2)cc1,HIV,O=C(O)c1ccc(Nc2nc3nn(Cc4ccccc4)cc3c(=O)s2)cc1,0,0
COC1C(OC(C)=O)C(NC(=O)C(Cl)(Cl)Cl)C(I)C(N2C(=O)c3ccccc3C2=O)C1OC,HIV,COC1C(OC(C)=O)C(NC(=O)C(Cl)(Cl)Cl)C(I)C(N2C(=O)c3ccccc3C2=O)C1OC,0,0
CC1(C)OC2C3OC(C(Cl)(Cl)Cl)=NC3C(I)C(N3C(=O)c4ccccc4C3=O)C2O1,HIV,CC1(C)OC2C3OC(C(Cl)(Cl)Cl)=NC3C(I)C(N3C(=O)c4ccccc4C3=O)C2O1,0,0
COC(=O)C1C(C(=O)OC)C12C=Cc1ccccc1C=C2,HIV,COC(=O)C1C(C(=O)OC)C12C=Cc1ccccc1C=C2,0,0
c1ccc2c(c1)nc(NC1CCCC1)c1nc(C3CCCC3)[nH]c12,HIV,c1ccc2c(c1)nc(NC1CCCC1)c1nc(C3CCCC3)[nH]c12,0,0
COC1ON=C(c2c(C)cc(C)cc2C)C1C1(c2ccccc2)ON=C(c2c(C)cc(C)cc2C)O1,HIV,COC1ON=C(c2c(C)cc(C)cc2C)C1C1(c2ccccc2)ON=C(c2c(C)cc(C)cc2C)O1,0,0
Cc1ccc(S(=O)(=O)C2=c3ncccc3=C3C(=O)c4ccccc4C(=O)C32)cc1,HIV,Cc1ccc(S(=O)(=O)C2=c3ncccc3=C3C(=O)c4ccccc4C(=O)C32)cc1,0,0
Cn1c2ccccc2n2c3nc4ccccc4nc3c(C#N)c12,HIV,Cn1c2ccccc2n2c3nc4ccccc4nc3c(C#N)c12,0,0
Cc1ccc(S(=O)(=O)c2c(N)n(CCN(C)C)c3nc4ccccc4nc23)cc1,HIV,Cc1ccc(S(=O)(=O)c2c(N)n(CCN(C)C)c3nc4ccccc4nc23)cc1,0,0
Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2-n2cccn2)cc1,HIV,Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2-n2cccn2)cc1,0,0
Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2-n2ccnc2)cc1,HIV,Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2-n2ccnc2)cc1,0,0
COc1ccc(C=C2N=C(c3ccccc3)N(Nc3nnc(NN4C(=O)C(=Cc5ccc(OC)cc5)N=C4c4ccccc4)c4ccccc34)C2=O)cc1,HIV,COc1ccc(C=C2N=C(c3ccccc3)N(Nc3nnc(NN4C(=O)C(=Cc5ccc(OC)cc5)N=C4c4ccccc4)c4ccccc34)C2=O)cc1,0,0
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)C12OC1CCC2=O,HIV,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)C12OC1CCC2=O,0,0
C=C1CC2OC2(C(=O)OC2CCC3C4CCC5=CC(=O)CCC5(C)C4CCC23C)C1=O,HIV,C=C1CC2OC2(C(=O)OC2CCC3C4CCC5=CC(=O)CCC5(C)C4CCC23C)C1=O,0,0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C34OC3CCC4=O)CCC12,HIV,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C34OC3CCC4=O)CCC12,0,0
C=C(CC(NC(=O)c1ccc(C(CC)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,HIV,C=C(CC(NC(=O)c1ccc(C(CC)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,0,0
O=C1c2ccccc2C(=O)C2C3c4ccccc4C(c4ccccc43)C12,HIV,O=C1c2ccccc2C(=O)C2C3c4ccccc4C(c4ccccc43)C12,0,0
COCOc1ccc(Cn2c(=O)n(C)c(=O)c3c2ncn3C)cc1[N+](=O)[O-],HIV,COCOc1ccc(Cn2c(=O)n(C)c(=O)c3c2ncn3C)cc1[N+](=O)[O-],0,0
CC(C)=O.FC(F)(F)C1=[O+][Rh+2]234[O+]=C(C(F)(F)F)[OH+][Rh+2]2([O+]=C(C(F)(F)F)[OH+]3)([O+]=C(C(F)(F)F)[OH+]4)[OH+]1,HIV,FC(F)(F)C1=[O+][Rh+2]234[O+]=C(C(F)(F)F)[OH+][Rh+2]2([O+]=C(C(F)(F)F)[OH+]3)([O+]=C(C(F)(F)F)[OH+]4)[OH+]1,0,0
CC(O)=[OH+].CO[Rh-4]12(OC)(OC)[OH+]C(C)=[O+][Rh-4]13([OH+]C(C)=O)([O+]=C(C)[OH+]2)[n+]1ccccc1-c1cccc[n+]13,HIV,C[O][Rh-4]12([O]C)([O]C)[OH+]C(C)=[O+][Rh-4]13([OH+]C(C)=O)([O+]=C(C)[OH+]2)[n+]1ccccc1-c1cccc[n+]13,0,0
O=S(=O)(O)c1cc(NN=Cc2cc(S(=O)(=O)O)c3cccnc3c2O)ccc1C=Cc1ccc(NN=Cc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O.[NaH],HIV,O=S(=O)(O)c1cc(NN=Cc2cc(S(=O)(=O)O)c3cccnc3c2O)ccc1C=Cc1ccc(NN=Cc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O,0,0
COC(=O)CCCN(C)c1n[nH]c(=N)[nH]1,HIV,COC(=O)CCCN(C)c1n[nH]c(=N)[nH]1,0,0
CC1(C)OC2C(CO)OC(N=C(NC#N)Oc3ccccc3)C2O1,HIV,CC1(C)OC2C(CO)OC(N=C(NC#N)Oc3ccccc3)C2O1,0,0
NC(=O)NC1=NC(Cc2ccccc2)C(=O)N1Cc1ccccc1,HIV,NC(=O)NC1=NC(Cc2ccccc2)C(=O)N1Cc1ccccc1,0,0
COC(=O)CC1N=C(NC#N)N(CCc2c[nH]c3ccccc23)C1=O,HIV,COC(=O)CC1N=C(NC#N)N(CCc2c[nH]c3ccccc23)C1=O,0,0
N#CNC(=NCCc1c[nH]c2ccccc12)Oc1ccccc1,HIV,N#CNC(=NCCc1c[nH]c2ccccc12)Oc1ccccc1,0,0
N#CNC(=NCCc1c[nH]c2ccccc12)NCc1ccccc1,HIV,N#CNC(=NCCc1c[nH]c2ccccc12)NCc1ccccc1,0,0
N#CNC1=NC(Cc2ccccc2)C(=O)N1CCc1c[nH]c2ccccc12,HIV,N#CNC1=NC(Cc2ccccc2)C(=O)N1CCc1c[nH]c2ccccc12,0,0
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1Cl)C(=O)Nc1c(Cl)cccc1Cl,HIV,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1Cl)C(=O)Nc1c(Cl)cccc1Cl,0,0
Cn1nc(-c2ccccc2)c(N=[N+]=[N-])cc1=O,HIV,Cn1nc(-c2ccccc2)c(N=[N+]=[N-])cc1=O,0,0
[N-]=[N+]=NC1(Cc2ccccc2)C(=O)c2cccc3c2N(CCC3)C1=O,HIV,[N-]=[N+]=NC1(Cc2ccccc2)C(=O)c2cccc3c2N(CCC3)C1=O,0,0
[N-]=[N+]=NC1(N=[N+]=[N-])C(=O)NN=C(c2ccccc2)C1=O,HIV,[N-]=[N+]=NC1(N=[N+]=[N-])C(=O)NN=C(c2ccccc2)C1=O,0,0
[N-]=[N+]=Nc1c(-c2ccccc2)c(=O)n(-c2ccccc2)c2ccccc12,HIV,[N-]=[N+]=Nc1c(-c2ccccc2)c(=O)n(-c2ccccc2)c2ccccc12,0,0
[N-]=[N+]=NC1(c2ccccc2)C(=O)c2cccc3c2N(CCC3)C1=O,HIV,[N-]=[N+]=NC1(c2ccccc2)C(=O)c2cccc3c2N(CCC3)C1=O,0,0
c1ccc([Sn](Sc2ccccn2)(c2ccccc2)c2ccccc2)cc1,HIV,c1cc[c]([Sn]([S]c2ccccn2)([c]2ccccc2)[c]2ccccc2)cc1,0,0
Nc1ccccc1S[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,HIV,Nc1ccccc1[S][Sn]([c]1ccccc1)([c]1ccccc1)[c]1ccccc1,0,0
CSc1ncccc1C(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,HIV,CSc1ncccc1C(=O)[O][Sn]([c]1ccccc1)([c]1ccccc1)[c]1ccccc1,0,0
CN(C)c1nc(N(C)C)nc(N(C)CN(C)c2nc(N(C)C)nc(N(C)C)n2)n1,HIV,CN(C)c1nc(N(C)C)nc(N(C)CN(C)c2nc(N(C)C)nc(N(C)C)n2)n1,0,0
COc1ccc(CC(N)C(=O)N2CC(CO)CC(n3cnc4c(N(C)C)ncnc43)C2)cc1,HIV,COc1ccc(CC(N)C(=O)N2CC(CO)CC(n3cnc4c(N(C)C)ncnc43)C2)cc1,0,0
COc1ccc(CC(N)C(=O)N2CC(CO)CC(n3ccc(=O)[nH]c3=O)C2)cc1,HIV,COc1ccc(CC(N)C(=O)N2CC(CO)CC(n3ccc(=O)[nH]c3=O)C2)cc1,0,0
CCCCCC1=C(c2ccc(OC)c(S(=O)(=O)N(C)C)c2)c2cc(S(=O)(=O)N(C)C)c(OC)cc2S1(=O)=O,HIV,CCCCCC1=C(c2ccc(OC)c(S(=O)(=O)N(C)C)c2)c2cc(S(=O)(=O)N(C)C)c(OC)cc2S1(=O)=O,0,0
COc1ccc(C(=O)c2ccc(OC)c(S(=O)(=O)n3ccnc3)c2)cc1S(=O)(=O)n1ccnc1,HIV,COc1ccc(C(=O)c2ccc(OC)c(S(=O)(=O)n3ccnc3)c2)cc1S(=O)(=O)n1ccnc1,0,0
CC(C)CCCC(C)C1CCC2C3CCC4CC(CC=C(c5cc(Cl)c(O)c(C(=O)O)c5)c5cc(Cl)c(O)c(C(=O)O)c5)CCC4(C)C3CCC12C.N,HIV,CC(C)CCCC(C)C1CCC2C3CCC4CC(CC=C(c5cc(Cl)c(O)c(C(=O)O)c5)c5cc(Cl)c(O)c(C(=O)O)c5)CCC4(C)C3CCC12C,0,0
CN1Cc2cc3c(cc2-c2ccccc21)OCO3,HIV,CN1Cc2cc3c(cc2-c2ccccc21)OCO3,0,0
COC1C=CC23c4cc5c(cc4C(=O)OC2CN(C)C3C1)OCO5,HIV,COC1C=CC23c4cc5c(cc4C(=O)OC2CN(C)C3C1)OCO5,0,0
CC1=CC2(C=C(C(=O)O)C34CCCC(C)(C)C3CC2OC4)OC1=O,HIV,CC1=CC2(C=C(C(=O)O)C34CCCC(C)(C)C3CC2OC4)OC1=O,0,0
COc1c2c(c3ccccc3c1O)C1C=CC2C1,HIV,COc1c2c(c3ccccc3c1O)C1C=CC2C1,0,0
CC1(C)Cc2c(C#N)c(N)c3c(c2CO1)C(=O)OC3=O,HIV,CC1(C)Cc2c(C#N)c(N)c3c(c2CO1)C(=O)OC3=O,0,0
C=C1C(=O)OC2CC(C)C3CC(=O)C(C)=C3CC12,HIV,C=C1C(=O)OC2CC(C)C3CC(=O)C(C)=C3CC12,0,0
CC(c1ccc2c(c1)CCC1C2CC2OC23CC=CC(=O)C13C)C1CC2(C)OC2(C)C(O)O1,HIV,CC(c1ccc2c(c1)CCC1C2CC2OC23CC=CC(=O)C13C)C1CC2(C)OC2(C)C(O)O1,0,0
COCC1C2OC(C)(C)OC2C(=O)N1C(=O)c1ccc(OC)cc1,HIV,COCC1C2OC(C)(C)OC2C(=O)N1C(=O)c1ccc(OC)cc1,0,0
OC1CCSc2ccccc21,HIV,OC1CCSc2ccccc21,0,0
CC12CCC3=C(CSC4=C3CSc3ccccc34)C1=CCCC2=O,HIV,CC12CCC3=C(CSC4=C3CSc3ccccc34)C1=CCCC2=O,0,0
Clc1ccc([N+]2=C3C=Cc4ccccc4[O+]3[Ni-2]23[N+](c2ccc(Cl)cc2)=C2C=Cc4ccccc4[O+]23)cc1,HIV,Clc1ccc([N+]2=C3C=Cc4ccccc4[O+]3[Ni-2]23[N+](c2ccc(Cl)cc2)=C2C=Cc4ccccc4[O+]23)cc1,0,0
Clc1ccc([N+]2=C3C=Cc4ccccc4[O+]3[Co-2]23[N+](c2ccc(Cl)cc2)=C2C=Cc4ccccc4[O+]23)cc1,HIV,Clc1ccc([N+]2=C3C=Cc4ccccc4[O+]3[Co-2]23[N+](c2ccc(Cl)cc2)=C2C=Cc4ccccc4[O+]23)cc1,0,0
O=C(c1cccnc1)[N+]1=[C-]c2ccc[o+]2[Co-2]12[N+](C(=O)c1cccnc1)=[C-]c1ccc[o+]12,HIV,O=C(c1cccnc1)[N+]1=[C-]c2ccc[o+]2[Co-2]12[N+](C(=O)c1cccnc1)=[C-]c1ccc[o+]12,0,0
O=C(c1cccnc1)[N+]1=[C-]c2ccc[o+]2[Ni-2]12[N+](C(=O)c1cccnc1)=[C-]c1ccc[o+]12,HIV,O=C(c1cccnc1)[N+]1=[C-]c2ccc[o+]2[Ni-2]12[N+](C(=O)c1cccnc1)=[C-]c1ccc[o+]12,0,0
CC=CC#CC#CC(O)C(C=CCCCO)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,HIV,CC=CC#CC#CC(O)C(C=CCCCO)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0,0
CCOC1c2cc(C(C)C)c(O)c(O)c2C23CCCC(C)(C)C2C1OC3=O,HIV,CCOC1c2cc(C(C)C)c(O)c(O)c2C23CCCC(C)(C)C2C1OC3=O,0,0
COc1c(C(C)C)cc2c3c1OC(=O)C31CCCC(C)(C)C1CC2,HIV,COc1c(C(C)C)cc2c3c1OC(=O)C31CCCC(C)(C)C1CC2,0,0
[O-]c1on[n+]2c1c(Nc1ccc(Cl)cc1)nc1ccccc12,HIV,[O-]c1on[n+]2c1c(Nc1ccc(Cl)cc1)nc1ccccc12,0,0
NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SSc2ccccc2C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,HIV,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SSc2ccccc2C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,0,0
NC(=O)C1(c2ccccc2)Nc2ccccc2S1,HIV,NC(=O)C1(c2ccccc2)Nc2ccccc2S1,0,0
COC(=O)C1=C(SC)SC2(C(=O)OC)C3C=C(C)C4C(N13)C42C(=O)OC,HIV,COC(=O)C1=C(SC)SC2(C(=O)OC)C3C=C(C)C4C(N13)C42C(=O)OC,0,0
CCOC(=O)C1=C(C(=O)OCC)C2c3ccccc3C=CN2C(C(=O)OCC)=C(SC)S1,HIV,CCOC(=O)C1=C(C(=O)OCC)C2c3ccccc3C=CN2C(C(=O)OCC)=C(SC)S1,0,0
COC(=O)C1=C(C(=O)OC)C2C(C)=CC(C)=CN2C(C#N)=C(SC)S1,HIV,COC(=O)C1=C(C(=O)OC)C2C(C)=CC(C)=CN2C(C#N)=C(SC)S1,0,0
C=CCn1c(=S)sc2c(C(=O)OCC)c3c(C)cc(C)cn3c2c1=O,HIV,C=CCn1c(=S)sc2c(C(=O)OCC)c3c(C)cc(C)cn3c2c1=O,0,0
Cc1nc2ccccc2c(=O)n1NC(=S)NC1CCCCC1,HIV,Cc1nc2ccccc2c(=O)n1NC(=S)NC1CCCCC1,0,0
O=P(CCOc1ccccc1OCCP(=O)(c1ccccc1)c1ccc2c(c1)OCCOCCOCCOCCO2)(c1ccccc1)c1ccc2c(c1)OCCOCCOCCOCCO2,HIV,O=P(CCOc1ccccc1OCCP(=O)(c1ccccc1)c1ccc2c(c1)OCCOCCOCCOCCO2)(c1ccccc1)c1ccc2c(c1)OCCOCCOCCOCCO2,0,0
